Mass1_kg,Mass2_kg,Distance_m,Gravitational_Force_N
534433.5050752161,853463.8694799194,517.8051134314071,0.00011354077957018227
142994.9866696642,498834.69526594295,1586.2030488407354,1.8921938509752536e-06
12694.904120173162,603642.1772613458,8127.117740714449,7.74357702323156e-09
422612.22586751136,228033.79250610265,1326.9073034773637,3.6531358403067884e-06
295745.6669465021,544243.2833213551,2334.7292983118114,1.970807133073205e-06
486514.4933038054,695275.1629883543,4534.252685435969,1.098112370236712e-06
577622.6868478162,515651.8613582022,5171.691760245191,7.432609068220704e-07
44695.33323663841,990294.8854143564,7636.341185661972,5.065960405875998e-08
123880.29182862189,611730.3145914784,4473.876934235212,2.5269687959451404e-07
559083.7540539749,371602.73887957685,7898.8563457343525,2.2224554880838206e-07
343824.1858194856,772379.8755882223,6183.844724147529,4.6350662361703685e-07
729444.3140618985,171292.0490700604,1131.8842944988007,6.5092507806857454e-06
652639.3569433477,385131.29789256025,1564.158052489993,6.856879655884254e-06
845758.7586269169,347611.99142720824,4370.900220772259,1.0270821756585767e-06
692800.3338425561,432375.2880126695,3969.497041497307,1.2688307963749547e-06
430501.146312758,781998.0461027976,7435.699152103309,4.0638913085445523e-07
673293.6557720379,484688.85913124407,5807.790660833722,6.4573061169835e-07
276105.7930811631,794220.4358156967,3881.942676941491,9.71234417292128e-07
307007.1852794345,576912.414236726,1708.4320742204059,4.050127687820777e-06
789196.1747608725,342727.3652228978,2269.144186152626,3.5060272882834425e-06
446973.09688518057,810168.764939789,5755.434683672121,7.296361512079054e-07
798581.9601778341,239051.38088253848,4234.964610193025,7.1042282249664e-07
822599.9512946102,225158.5968199957,5149.76016109786,4.6613201279371635e-07
857704.7753236225,504998.42113078095,1707.6036755870346,9.914239593555011e-06
916718.6006053662,261588.39671612682,6629.399617193313,3.641764393826383e-07
431554.23529278295,10077.947916265106,8525.534869818814,3.99364949704715e-09
319547.9515028177,648649.2297715027,2580.137128362219,2.078098321271568e-06
582616.5478475197,511582.72765092563,4915.650744092434,8.23270160819767e-07
371801.25101418997,446072.296678668,9755.297762879996,1.163163492046154e-07
601473.0926334327,967001.546103697,3333.084163766726,3.4942706096792007e-06
705880.2767811808,571627.9847789508,5950.868402892688,7.604830876216742e-07
688716.6134736447,863568.1462115952,902.8668063022434,4.869625066493943e-05
375178.3341331012,140310.78596895502,6060.544009791953,9.56558010975003e-08
167693.34149705406,569637.2566662983,897.2281012728745,7.919799628081414e-06
431098.8091237453,868111.647104172,9592.395117802896,2.7145885384939473e-07
143451.5499378268,583522.6515226181,7156.910858071042,1.0907305369318103e-07
890206.9381486245,718296.1639488746,7881.809721568929,6.869867379672055e-07
346531.58327711956,372671.52424439514,7041.339503355597,1.7384579358945483e-07
155305.28747610046,93357.06752002954,5897.700631728581,2.7821062961864378e-08
26422.312145845128,458442.3948319444,4499.677898073968,3.9929921997921476e-08
646176.5639001977,395084.9114480187,8583.875424230862,2.312493698018553e-07
637265.4151372885,867193.1221965684,9568.399839763088,4.028684594574743e-07
341263.56241471035,244751.30705011977,4990.862692867909,2.2380481185802258e-07
72640.17695880335,966767.4933075729,9315.418956503465,5.401319563911253e-08
410219.2660003368,958179.9816846916,5833.745766975187,7.708570925858934e-07
311906.2775683302,248384.01142836726,5384.303484777435,1.7835874771166713e-07
677443.5190952744,348703.90352184314,4545.372846820612,7.631266118975212e-07
606173.4702032376,895660.1851330111,2093.6683275396686,8.266661435236841e-06
365229.1344693425,966655.5986752114,38.19288851977384,0.01615391889086087
218674.6617007351,443995.66373320797,2415.8207623337566,1.1103336370666343e-06
988047.9301894363,321676.0485952569,5097.721992864048,8.163006966654004e-07
454547.61957491876,526567.9192382905,3800.219562645266,1.1061706454244986e-06
688585.9615444568,688081.4371593691,4485.403794798335,1.5718121352915185e-06
141412.4146107824,274201.04085960484,9806.501547420932,2.6911267809646982e-08
486104.1099597384,736736.7014444537,3503.3734343226065,1.9474865056710937e-06
28509.18314959602,52605.699757526396,4522.377210661719,4.8942903695886045e-09
505949.6627925395,50245.19827165203,1336.0219979768428,9.505618512164828e-07
964053.3897105847,386901.4174403997,480.52936663743947,0.00010781203972470553
384822.5062728144,354119.71886865987,7754.3197364103535,1.5126166943176685e-07
39957.01656233668,316317.58215178514,5707.261067544714,2.5898024163810755e-08
31924.835128424183,491528.7429062411,7607.287355632906,1.809771158260282e-08
388598.7731869226,321412.8487292597,1499.4781260666298,3.7075764362939903e-06
160864.91152673084,193065.66054962383,5718.715883055726,6.338332856854329e-08
24328.744231857727,310160.07953951234,2537.171100939414,7.823693057227606e-08
756457.4003362267,974929.3685374247,2281.3901071832993,9.457236392222909e-06
459064.4858730088,411702.3035778538,116.24861451579957,0.0009334415868640812
289955.52720068186,445268.0640814774,1304.27689496715,5.06546199202017e-06
900183.0998334642,576968.4449611888,3093.371846885454,3.622633369782273e-06
117022.82124032508,983357.4276458124,1169.6707271487994,5.61384539428698e-06
955962.9101263639,242359.67515932725,9858.598545668965,1.5910241217871567e-07
314652.75065997546,681600.8284219013,3087.017852590983,1.502066235265632e-06
888515.2686363725,716268.7088481823,1304.1091430765794,2.4975760336311487e-05
603339.9336029821,607717.0923762729,1991.6240459667495,6.1695647123798495e-06
826880.652381746,89489.76129700743,5877.444580186423,1.4296996738367448e-07
984029.1500472538,677195.403551749,641.3711951240203,0.0001081206845279474
289117.032380927,65030.6163251393,8624.478867281428,1.6870639543281023e-08
961174.3499221854,596546.5069003471,9615.035292692235,4.139524315053914e-07
390092.4130075179,739841.596044521,2468.227459253141,3.1618525502277072e-06
386126.3928321854,211758.92072933048,4501.502590640002,2.693158524334049e-07
341046.7171502512,841780.3855352313,222.32237584394122,0.00038766094430436643
541866.1997402376,31323.45172747126,6407.461537047488,2.7592775231757583e-08
154990.8981353086,843969.0507946478,4139.846654467836,5.09412890398184e-07
554157.7738726531,460868.72159212234,2701.3146025494557,2.335963515428742e-06
542163.107597594,218370.35199171284,2069.164269055468,1.845607809533982e-06
762139.9107922651,134644.36684897405,6540.576753509946,1.6010191403453885e-07
833816.3119756479,953353.8604147902,4162.754093292112,3.0617429540579104e-06
441000.9089621116,73592.92199357555,1797.4132310100902,6.704793190639356e-07
303030.91610214225,199894.32651598973,6891.401705786753,8.512909143302359e-08
260075.5624197774,348474.5250856129,5651.1577580839,1.8940936249920635e-07
195429.21286816706,620614.6141121594,8586.861877240031,1.097863256270009e-07
58589.934616825856,545256.2841908223,1175.6415128660526,1.5426932905353785e-06
343105.5308558786,126517.84891990168,7856.880352842617,4.693371834039862e-08
270977.4444386525,290438.2557544764,6735.4943513857725,1.1578538224139487e-07
966450.9684805409,239513.01931493805,1150.99435734415,1.166187241328061e-05
558151.1174237939,214329.31163585105,6948.512477987336,1.6536949791896143e-07
347929.76199147705,411733.19214350707,4416.031341509424,4.902853189398092e-07
580887.1333927023,704327.4211390653,9449.902870772876,3.057858522260867e-07
140057.5046443498,218235.4792850187,1416.9718948283753,1.016049794399465e-06
444599.70545300073,367312.2008232784,6428.691074766564,2.6373340106063437e-07
626608.0870996427,391526.5094143211,3820.4184745839966,1.1218660841000253e-06
489408.93396065896,976480.0729059748,9568.189891238188,3.4840263430609944e-07
402377.02185366995,954711.6905221898,3300.4189780074744,2.3538185694741794e-06
993854.5405107985,800337.4451693238,9621.89690900851,5.734298381086408e-07
880434.4473867781,242417.26189836598,9014.957025156391,1.7528266591629263e-07
623782.5522012807,68969.27677757802,2704.5619698712526,3.9255520910405763e-07
569807.9838211004,317587.23358290415,8035.614226487451,1.8705061136286464e-07
621039.8193447595,267527.754884397,9956.046413833255,1.1187168779351103e-07
202110.7957146108,506419.87434624747,2527.377358710652,1.0694630777459799e-06
395742.6055210543,777950.1821577253,4368.334916063874,1.0768084711307481e-06
40420.07335800842,858464.6159399792,5202.2871849310295,8.557296380124316e-08
476070.49144933984,845019.221325098,2950.016426902839,3.0852808673774752e-06
543481.5593737055,360315.8856618447,153.63313162065157,0.0005537378114098053
228521.98636710638,687547.1091172223,2202.072312731069,2.162584179317437e-06
964064.8183183483,313521.3633266958,2820.0869065332427,2.5366124092448844e-06
909545.1563263048,61844.63769194753,4436.553413480553,1.9073948672188255e-07
722421.0922204499,701863.7003373393,1711.8536816556052,1.1548235729730182e-05
533853.2421365972,10817.725017218057,8732.670312560034,5.0543977712881055e-09
870099.1904880373,409773.40487103007,7049.40641618063,4.78865068214645e-07
131521.69147963944,330049.89003277366,852.9195751190601,3.982598610430267e-06
790719.2844806102,693684.1609803336,6501.274418948175,8.661494554132716e-07
125695.99315288145,766479.2272876186,6536.911107579798,1.5048124937251123e-07
794416.451886856,304790.54133531253,9562.255515262634,1.7673995891093561e-07
276491.8006831056,811815.3874304086,31.205692690256317,0.015384295202064814
877213.4904371707,294622.8437444288,2480.0765656082663,2.804447183528259e-06
944098.0517315725,446880.0336265747,9277.98700227378,3.271193665540694e-07
149647.17343571052,727291.5084871198,9321.407020067432,8.360260598123655e-08
463212.92946032813,693227.3089955638,7206.143607287003,4.127206838048362e-07
981006.3907845224,987381.1038398879,7657.867447154352,1.1024189817375056e-06
483924.02853717346,225935.86319171594,915.7380963385415,8.702129046529643e-06
863683.9749920306,662655.5956260428,5139.244471947558,1.4462717396933525e-06
589142.7906091885,610072.2263675017,2316.598329898705,4.4699850178784474e-06
375954.57801168226,915183.3560355399,1812.999218092559,6.986408586565523e-06
286497.77197034436,157205.77950323018,8103.222687934202,4.57804368739715e-08
204019.86799500117,752046.365423346,1351.2463286687937,5.60859071414948e-06
762036.3931863195,568700.3476524996,4687.047718326856,1.316637377934585e-06
387153.96631620487,275391.2039181175,9385.843817620744,8.077795510598381e-08
511764.1867385504,474960.4792330269,1859.13472359786,4.693657155079153e-06
492833.1545211807,334442.820472728,9779.956243958608,1.1501479086871847e-07
577701.7502038981,579734.0893856725,9942.88556962483,2.26106664223197e-07
865711.5684789277,889111.6102038512,5556.615929669347,1.6638511331840403e-06
980758.604239846,569735.6794277898,1702.2572590314019,1.2870365448208696e-05
408176.62436524313,632090.6959082575,3161.7327745210155,1.7225939946669983e-06
827691.4031841968,519229.09926759475,4245.503833932675,1.5913830095611507e-06
764763.266860063,52114.34093903043,3093.932919357871,2.7788698478739645e-07
573955.4225041177,233625.69831921815,2807.0751631852813,1.1357857518053656e-06
956091.0964683212,492509.72770265065,9722.32486245436,3.324907390351056e-07
201274.0410128744,310925.04846096004,1534.4949093300406,1.7738557350340485e-06
110154.9460993118,182581.83416343303,7333.545759259906,2.495969528868578e-08
854108.0049884667,504628.7090765199,5.102484102309537,1.1049106251557006
439710.6668171146,323486.9836544025,5962.230511354366,2.670619463642579e-07
847121.8853528535,258849.53553024132,9159.51409653657,1.744432401697435e-07
893197.1149902195,464521.4320229404,2880.0530068380967,3.3385495753922307e-06
63395.13602545237,134150.97382409096,1856.0742266019342,1.647649424372256e-07
883581.2982230746,927817.9873423319,6517.1462689893915,1.288249818545321e-06
448870.7363140528,867834.3958213198,7126.301471576633,5.119593675893099e-07
510922.056515228,707912.9651547947,6880.617159000861,5.099005181334234e-07
626965.9185821171,107107.61376086775,3193.849483333719,4.393808356190231e-07
926456.2241233566,776101.3772152234,2522.7718191911495,7.540378371516447e-06
20096.978335334265,808149.37078091,9559.23208082048,1.18626608954467e-08
477366.62484949926,767996.8530966233,9233.071783191024,2.8702834843697645e-07
688034.3203881301,114851.92123212192,4573.70878231831,2.5212567436663117e-07
722984.2507405302,644264.049110697,8462.09246767758,4.3415311852356794e-07
692839.8991055709,834490.4709536491,4523.782452865326,1.8856304028994647e-06
135300.69427871372,577776.047818448,4244.465791707032,2.896137701010278e-07
300096.19278330955,646760.9678528609,1568.4727130453473,5.265699560812213e-06
359356.80989159644,458905.11594687984,4264.634158863237,6.051888804154724e-07
804632.7704718255,529178.6125641685,5374.63196905947,9.838032684680098e-07
279481.1125421385,35342.48149337349,226.02076995943597,1.2905015372487315e-05
211494.25890333595,639324.0589513113,4441.6859387488885,4.5743528312810615e-07
957490.5710190581,82365.76567826803,7813.780827733608,8.62113645027519e-08
9854.421828355431,435579.5797458832,6800.780517686324,6.1942234195096396e-09
997823.0348262963,293362.4425697404,6351.934731650486,4.842300178315894e-07
677144.4775585382,545882.5222615014,9095.644728943587,2.982079908598599e-07
828640.8301496679,134282.91918768387,181.3020662424749,0.00022593697976205118
295324.77694984694,691951.7585713449,5570.918814336149,4.3946851552938973e-07
15300.962389392918,795216.5253915419,7873.701135248662,1.3099418453035016e-08
738131.6490429685,164191.09529341332,5413.812491629971,2.7598325408783267e-07
834310.4524036751,105208.77426453028,3239.6316302512114,5.582054957286357e-07
740735.6558215657,146369.9673045718,1363.3694003546866,3.893084810449058e-06
143707.43701353777,877250.4343366033,8875.743155090096,1.0680685006687018e-07
753674.4943347122,528661.0724945999,4708.153161483642,1.1996808034583315e-06
769153.8593255334,467793.73501149507,8781.273854660029,3.114284653110788e-07
658881.9751543849,107605.10728325193,5858.93537220925,1.3785065066485136e-07
766349.8168627906,649906.4507502049,6742.246974033393,7.312642045338374e-07
846075.5182380544,868131.5923031948,8042.807282630122,7.57853199183774e-07
613990.510123221,828357.6834541295,6591.896290456743,7.812041742337596e-07
89516.10925570938,626428.6542718204,3981.1503519486982,2.3613555158883378e-07
488140.18185754365,76203.43793502195,5136.820205902582,9.40884072776784e-08
78571.68533693346,113284.63014883695,8030.652201234123,9.211728905342564e-09
408135.4880013984,50259.67812271485,3737.1293134334687,9.802876564188192e-08
407699.38263650204,258221.73727597683,3881.8264462282023,4.6630100038842497e-07
66943.83429610134,136525.80569321738,957.8054704639535,6.649307675440785e-07
349471.7134355098,260787.99221218145,9145.929767782256,7.271928825685856e-08
111887.10069252353,385672.99766324274,911.2721131394719,3.4682373987096578e-06
808426.9747992129,943039.8012870646,6482.44356530811,1.2108742767336044e-06
947740.3379385063,610765.6837219103,4132.531593549174,2.262233098487985e-06
73244.15878268066,835138.8118972793,4056.788283164168,2.4806911658731236e-07
955160.0920844097,710641.1492116199,6795.8388138902665,9.809482679150085e-07
523054.0227374084,113390.62739610512,671.8702325661574,8.769172809340771e-06
300266.11227592005,736184.4859675749,5937.4641237313945,4.185012010536372e-07
77785.21320088735,275823.7826775653,7720.545827937575,2.4023621111184674e-08
501123.6438023474,639468.7391477117,8282.299366108056,3.117942399643217e-07
794721.0289462579,341621.01166934555,1706.1333635483593,6.224995640775354e-06
707379.3907894314,997674.5910013946,8974.29308173166,5.848527560545046e-07
51175.78545250979,264287.92801728105,6561.804772382575,2.0965293985885143e-08
73828.93353253561,279851.3403034954,8818.666153406008,1.7731844174222398e-08
403470.40935000445,930741.5833068358,4853.321890384873,1.064065439249313e-06
295995.20355389535,25619.76023168635,5420.791417626923,1.722423986281842e-08
233151.93873299178,696992.2988853237,9190.463732009683,1.2840971534273105e-07
281723.4944098049,725601.0643451422,8999.195524003362,1.6846873926574097e-07
803679.2605535877,836542.198832989,4482.160572816651,2.2335800216969535e-06
929298.825578222,974464.8713278369,2744.8519037251817,8.022125740283024e-06
405697.59183303884,975626.3172374958,3932.311175208077,1.7084249497482443e-06
906204.8911303646,66211.48080889744,3878.2555209689676,2.662518215403957e-07
322174.2055466341,822017.4834301496,2869.381882952957,2.1468457455597233e-06
476960.54935744783,646663.6237237239,2686.527463725333,2.8522267255229326e-06
226802.96881818373,647694.7922387181,8610.768301860715,1.322333672307531e-07
640835.5661336682,129221.57668808011,699.5493449259321,1.1294074751365058e-05
979002.1340596341,650536.9792792076,6776.434209813842,9.256757750143209e-07
603889.6029473352,982500.0980206466,1729.0276945130665,1.3246220475687162e-05
358456.27002943534,911906.7509699075,3445.7144280472385,1.8375271858060486e-06
648169.6285445378,439691.53014404565,616.3687983142338,5.006811131347363e-05
123797.75778692219,40908.02531280825,2700.4663949177652,4.634997071605879e-08
888770.4211851333,362931.19651020464,7684.442290101304,3.6458173715768424e-07
503580.8668290565,826563.9212889547,8850.268230148038,3.5468148892404216e-07
449900.39229760243,701797.6023637009,2216.0499918717683,4.291161589921644e-06
586278.9236650657,459884.3119383624,4636.01484474996,8.372766203670088e-07
625159.0789266131,56046.43362367227,4703.770155324127,1.0569442108205808e-07
72704.03042028651,427467.8330954793,8735.879482291582,2.718030854351272e-08
682934.604002179,469555.91477816564,7628.227729705178,3.6781112278098937e-07
242689.74863521405,928626.9773612418,5131.259106462131,5.712820272579573e-07
714238.6798740833,641445.0174785773,6707.8012575172625,6.795918349917172e-07
822712.2595898126,312341.26373799425,8473.70318403976,2.388562230787421e-07
804154.5490449677,525792.9461862707,96.38000130142389,0.00303798864695502
552948.4664404813,66989.2525143379,4029.4974204694363,1.52262778033222e-07
520649.7224184404,972595.6674140871,9072.524429603509,4.1060799644197934e-07
143733.0853780723,360699.8420287953,7403.38999540867,6.31316541337054e-08
775570.8042527324,478389.48755822267,5428.870901966412,8.40213731203214e-07
272137.97106626764,355928.69026268565,5296.915625824299,2.3041553278527642e-07
497198.7273951286,682829.218386084,3478.3532059467734,1.8728391037449235e-06
284989.8188345892,662569.9261712634,5205.684815881504,4.650622077862044e-07
134694.53463669345,715606.9882186064,6554.176611435069,1.497593653881439e-07
629928.1391948449,268875.0863823089,4184.212021249502,6.456838587841445e-07
55277.702788080926,316352.8126829019,7141.817310775347,2.2882840684179192e-08
748896.5888920738,126125.97986511175,8612.461040376598,8.499190991735439e-08
318269.20846585557,655854.4618742665,1547.693797000427,5.816178694445115e-06
1134.5583114808348,40757.3302083169,4516.018681151427,1.5133062083699592e-10
511618.01009799255,598084.6531879356,4080.792892759526,1.2263801096005597e-06
47805.05661907552,869826.1889667822,6874.9605756932315,5.871804883732409e-08
276893.3882630786,890941.3161413439,2499.424785114036,2.635647126331061e-06
707269.5109682605,449588.7226095917,6402.8688986078105,5.176745925824385e-07
63626.932000244,459844.3845248607,8775.01492807315,2.5360736738451234e-08
839499.1538636463,77892.21382500934,4181.897866336433,2.495589731206282e-07
4816.102735924525,671094.2604175927,9110.245984092222,2.5991107403817163e-09
247577.04533270033,821438.1609524726,9931.64422559585,1.3760957910082872e-07
741163.1520959194,245410.39955010833,1061.8144074295728,1.0767509860030347e-05
316953.8795795775,421879.5807517313,2331.2988266606017,1.6420803767518647e-06
102790.49567794752,839000.4974285051,9503.847135069449,6.372678628706576e-08
360873.68488162744,877243.3471946258,9583.318537127387,2.300642687177581e-07
271122.893098141,243936.8002839617,977.9750465921982,4.6152336154898035e-06
842869.1902583943,551020.0639068228,150.97000527098967,0.0013600409196521494
314034.569667558,193300.65748519124,1611.8391325409661,1.5594559899052177e-06
789143.5393042312,102776.88537541698,9960.1318210391,5.456661440720035e-08
891980.272665924,911209.3808905656,1800.816166490258,1.672786033039121e-05
434383.602156953,820686.9967278771,5025.97351961351,9.419249618470183e-07
910033.2007105376,760274.8669013707,8484.32884657868,6.415028767177788e-07
377940.73590922967,49717.552494327276,204.9957052713752,2.9843492354404e-05
964114.338073618,843885.0639175472,6045.285333602336,1.4858807535708146e-06
90200.23500104736,438606.03182947834,2770.9774632473736,3.4389194652424977e-07
687332.2472367395,343052.7281725638,8623.486829480877,2.116252636954443e-07
494320.22641647176,546929.8846643511,2835.328031491528,2.2446009162698063e-06
388261.1566501914,92261.88948083227,6867.870447098807,5.068831141477301e-08
633079.1668698523,756889.9028030464,6742.5221048415215,7.034799103711031e-07
704153.2345426969,582852.6418114076,2215.7139950475403,5.579615471558564e-06
5358.906380658778,187403.50677629435,348.9571994836328,5.504467112676088e-07
167786.13565845153,189043.96756927654,4093.0864882801875,1.2636382862445923e-07
713333.0045836844,185064.40292110154,2892.642326506731,1.053007487022702e-06
666719.0281646283,57945.38516438205,8089.968518387473,3.939796268541883e-08
966081.4576235486,588210.6509223131,8003.841520364997,5.92045920254246e-07
761276.7524605322,840507.8294109196,4570.782497974063,2.0441320290539133e-06
950821.9350236068,18480.71577340121,6065.515741006866,3.1877792203225607e-08
702837.9610332722,49955.64032630227,6042.990900353265,6.417141021601777e-08
298754.1564308037,573197.5064102588,8271.754326127806,1.6704316794073588e-07
106259.55732860562,819676.1897006662,4250.599138817852,3.2174791843733565e-07
782042.0394815906,327412.15167806495,2755.1913512253004,2.251267409026232e-06
644505.07225444,350264.78440891445,2651.0841464873342,2.1437864103828586e-06
49137.82638090293,596750.1509992791,5362.386600542759,6.806094273499817e-08
360690.41543507733,274938.67623502284,4492.032879119393,3.2801243653907774e-07
956843.0156688018,27581.757711606446,4401.767589078377,9.09105190443876e-08
500900.74456449103,735493.2895834944,912.2822535579826,2.95445692307622e-05
433296.4068836849,626024.2630285117,7186.318803161266,3.505653738134824e-07
458241.9055541347,581175.2430566035,2138.153143131125,3.8880336593344324e-06
209673.84128115856,741942.4448628313,1970.339348457005,2.6744724663407963e-06
369338.4636939304,675555.6067244755,4128.170444453657,9.771834981130124e-07
370443.4427311894,206676.10619014283,2278.5556378363963,9.842346057536087e-07
53302.665167284926,353128.56589640776,5838.998814812846,3.684772884332173e-08
767800.0608894003,126984.03153694638,3715.2619300053807,4.714374751462349e-07
417087.9274719751,130727.15640446315,4489.668314205308,1.8053883781023272e-07
822357.7069296069,676519.5506101827,5372.156046718685,1.2866179429553163e-06
850497.6531187755,858741.5068755157,2036.1516892955667,1.1757663863988936e-05
212782.0606439594,962769.8512772779,1558.3604770324323,5.6302459369228895e-06
657696.1286879585,628718.7704318949,8804.338606833175,3.560360400922753e-07
472809.52235881874,184917.22203759602,4337.803304611379,3.1011986644606255e-07
880276.5811835636,106544.69510348178,4121.524002715759,3.685030067953957e-07
216524.93849727768,813038.1205652211,357.08589057814197,9.214657030922708e-05
678135.3871097341,579177.7198836392,4980.265049571345,1.056888239206339e-06
608144.3701304699,618666.7359927061,5542.14304638839,8.175488614945861e-07
296006.17609426094,781680.6266659545,5588.84986867571,4.944142252613868e-07
137464.30274752143,703573.9505047192,7070.604662059521,1.291196375361556e-07
651988.1207167993,834623.7946032406,1775.6408680751267,1.1519295103266431e-05
738858.8606741984,57157.6915544186,2522.9791191719573,4.4280710192464493e-07
316311.7164195866,747773.1161097583,8107.493921838896,2.401693520088577e-07
645187.7714182915,851001.9045647733,9471.758997817096,4.0847088346156623e-07
395735.77670389175,286848.907415856,1360.191540925839,4.0950961118084616e-06
713493.6763993351,640806.8267192596,4976.997895497677,1.2319357762171083e-06
200016.05961915906,314847.9017731351,2142.548351143129,9.156091653867759e-07
890324.7876335382,958013.0954159716,601.6716103814695,0.00015725577169202956
288122.1868691142,34390.14886306825,3255.707877923228,6.23915278830579e-08
368418.2017683968,580213.0509891221,1437.7325642169433,6.902049608859401e-06
59033.860128269436,167337.04350246556,7099.620801269029,1.3080630890145833e-08
112400.70010895512,712507.9849719815,5337.720411300773,1.8760863869489395e-07
516346.0408096158,176714.39313524342,1439.2008754321184,2.9401918510976837e-06
268325.0840512435,236147.8786364592,93.40664246673816,0.0004847251160711607
835644.7455164522,494876.4402347123,8081.762333193103,4.225830173372258e-07
15678.69526629889,914920.1150468813,1762.767867236311,3.081119680860314e-07
379714.95462326426,212502.65777582288,6062.560205565439,1.46526326754504e-07
338008.2012223236,145095.78109698542,3369.882208854379,2.88242691730246e-07
20308.303286683433,759217.8550221766,5855.2738972120405,3.001589841366342e-08
125244.03060150972,501118.91280159703,3157.220616196258,4.202364248505146e-07
414229.03224371665,911873.3272693896,870.3086673618494,3.3283895753414896e-05
493371.71986299916,147467.94260268245,2230.2771355689783,9.762474955494261e-07
404885.4575076142,646281.9651300163,1881.3976062242768,4.9339956757473865e-06
531406.7407336817,233646.26700566322,4280.765505043999,4.522189450718367e-07
595536.5432307759,157603.66822298768,6583.179550478148,1.4454699262104427e-07
10913.897306707795,683745.9857421132,2638.796943388629,7.152674001428811e-08
464631.0642940504,594090.9352888245,121.68728307087889,0.0012441607682310623
963535.7416467008,755072.6309039689,5189.854705283305,1.8028179867201327e-06
519513.2478494192,310153.1138697362,6057.989134100361,2.9303636343044835e-07
677864.7251914942,448523.68472580775,9628.742069524094,2.1887443260754381e-07
312551.99405896635,406066.20465408807,5895.1185601293755,2.437472677617062e-07
774217.3867746098,984105.3745025477,4712.25442122204,2.2900912440482846e-06
773148.560394239,292956.7077826485,5734.44285735114,4.597160460926954e-07
521774.7516064848,295522.4211084201,9279.078397990408,1.1952796668423615e-07
976037.8094559343,355193.6606197788,8283.953077870861,3.3718039156799747e-07
126424.66454789073,565029.4872090312,3230.4643549047164,4.568553760184355e-07
17930.717224691412,253070.4215194815,2373.3063822077156,5.376964379757553e-08
770388.0535453389,915374.6504388946,2627.0734900483703,6.819769567555849e-06
807348.3818275176,266419.87930139725,5044.705976112415,5.641071597968276e-07
121087.02189145566,895919.9158286345,7440.75046283455,1.3077930719861592e-07
266317.25012564746,104371.58858293807,5032.688852622438,7.324654658509228e-08
18534.81100326228,656906.1396972527,678.8961618852977,1.7631550271588061e-06
294015.30216978415,907078.5329198055,7236.083423699369,3.399487248245397e-07
773368.7320447528,169580.6889598313,8059.895316580868,1.3474415211334045e-07
518442.56718486635,968358.6331391558,2895.689153332077,3.996121885612393e-06
348747.4975751198,453430.4770550962,6641.59326709422,2.392670966598568e-07
372367.555611424,945769.3933325835,4266.49241864288,1.2912812843039918e-06
2352.272089752686,677143.2235864169,8891.304437918701,1.344754030087887e-09
300500.7270376707,302285.283003678,8452.410356049239,8.486079724949911e-08
646812.2828962925,189114.22239218932,5254.794551098113,2.956628042401843e-07
974220.2493725407,304431.3111788743,6915.363952590131,4.1392543181109736e-07
847213.7661569156,93924.39185341231,8833.613660520017,6.806131198168323e-08
24571.369680883596,144724.09837698643,4957.674383772677,9.65650442421551e-09
898662.0440701644,105555.77990613466,3133.194154147731,6.449254667003234e-07
783415.2148853273,423520.60019781615,7536.907712957903,3.8983952561706305e-07
780595.7474474094,795782.7978813289,2201.442481592133,8.55483752674737e-06
458537.7632445679,142242.17066212386,3885.9229489124145,2.88284194833715e-07
398607.2876615483,131190.11273916354,8657.40664383083,4.656680369239807e-08
303612.81310435943,643785.5205678134,7244.4989803528815,2.485709160770752e-07
66629.16409541141,197985.7989860982,4038.706241469745,5.3978349117110475e-08
229007.1281302054,98512.42807088261,2148.2302795811656,3.262752116925826e-07
247357.0313430466,167681.72962737206,3560.327939931533,2.1839149631345705e-07
484592.9926404914,923807.6644808993,2841.7573881251024,3.6999036873975323e-06
747696.9621900973,821649.7815234147,1761.7167901505954,1.3211310419119775e-05
474336.0185695487,354710.497792739,7433.585802743001,2.0322126575476062e-07
58786.604997713446,656164.9465600654,2521.4467986148647,4.0494637078378404e-07
957832.0111872157,537738.3979943701,4542.22053420747,1.666209811001408e-06
942781.5947750182,677447.1392190814,3859.2086089142545,2.8621719583116493e-06
785404.35360526,682988.4813102966,9820.791708977673,3.712097776962966e-07
991336.5736626564,629105.2810449329,3911.531349238057,2.7205490037722137e-06
544937.8504674627,266835.2671687713,800.7448454847512,1.51358781747031e-05
962805.5819029529,39967.41434205531,899.1676999682682,3.176647170626914e-06
76529.43557613403,456111.2152081187,5907.946459809295,6.674702037085822e-08
366315.06751310994,891082.9108060132,5994.036153830918,6.063730694952327e-07
226155.88673875906,569927.7612600573,4188.171145836067,4.904385407613092e-07
196637.25105013576,832558.650660206,4319.005079427985,5.857589404524214e-07
141662.1459437834,991632.7186182669,540.2718958258713,3.2120746820990226e-05
622791.2279244306,164452.587934138,5165.948557382233,2.5614670195444654e-07
781540.5338915577,692085.8615028403,5047.890014328136,1.4167637642314647e-06
578720.1010209403,674619.2801263246,1496.3436362508885,1.1637785753790742e-05
147815.74687862146,979975.4919109201,1039.290021723165,8.950929265367928e-06
811312.6461635374,985615.1332188476,1236.6013335043053,3.490132470617909e-05
636318.7524565648,686991.9331124054,1011.181436666094,2.85347391553899e-05
388777.54042086855,244371.17719021207,6097.4722471720615,1.7055215367813244e-07
